#{"t_start": 1742419673.7414315, "env_id": "None"}
r,l,-3336.732102,112,19.83794197.196964,109,29.38381511.268625,39,45.281971
1552.459134,66,66.418487216.355033,38,90.42151549.652935,61,118.615733
1928.276841,49,148.58599678.94924,77,179.29104
229.21266,48,208.057295
6872.90986,78,240.095752131.985445,101,271.6834396191.69023,134,301.640290.3128.274276,98,327.10374.74.852972,79,352.0266110.09267.096582,345,355.1765.952127.62133,101,376.955.472275.33165,82,396.7202.44260.10403,66,416.790194.565.416946,73,417.764321200.702385,134,438.84914354374.698809,198,456.11620153.2139.599139,102,475.2177.61975.274866,83,494.000292.165.90943,78,516.66010264267.865891,225,518.610805149.622198,113,535.8327270.212.453781,159,554.787249.966.920131,81,574.09704114174.001172,117,598.925587
66.61601,79,599.56664
110.104971,102,619.131413159.705514,66,619.7955284193.215323,329,621.7601115315.494592,312,643.301709
65.972714,78,663.193001365.439908,77,682.604583
59.691952,71,699.124242
176.30848,136,700.894142
65.262416,77,724.829304
119160.019663,232,726.228076.377447,86,743.343512
75.759452,85,744.569962
133.979167,103,745.483659
245.71997,485,747.509906
443.080467,435,770.04813
74.746796,86,787.055719
97325.553618,190,788.4806109.347516,253,810.324023
54.940558,65,828.284878
93.153.826867,238,830.427784
76.680197,83,847.5475.34179.502633,123,866.958861
343.759578,208,889.250188
65.174755,75,910.01593
226.198597,153,911.335887
136.567518,112,931.65958
54.928747,65,949.027586
257.067892,154,950.670928
172.50051,128,970.353188
457.490314,243,991.509503
67.593511,76,1010.426634
55.872069,68,1028.191118
153.503072,128,1050.754447
260.08234,169,1074.843153
53.626274,64,1075.906819
70.722788,81,1095.478296
56.018539,68,1096.529665
74.603333,82,1120.702619
336.782553,214,1139.209903
59.671958,66,1154.060891
313.182843,257,1358.54491
66.170801,80,1379.078784
65.164977,74,1396.522494
135.650432,107,1397.570757
63.948575,74,1398.349247
119.405244,102,1420.237762
74.510346,84,1436.876523
277.02082,157,1438.479678
306.964378,171,1458.64008
67.22315,75,1459.634365
75.503186,86,1479.85105
74.562115,82,1500.59247
186.48293,135,1502.069852
162.571378,160,1522.342653
230.960351,168,1542.375037
135.593813,138,1560.117135
143.027434,107,1578.682783
74.899496,81,1596.935242
157.528741,147,1617.618145
161.800023,122,1635.519931
131.045025,106,1636.513985
146.794753,111,1654.630861
199.45608,171,1656.242169
139.661575,110,1657.338127
356.752411,208,1675.224616
432.080447,244,1696.725364
209.573221,150,1715.199831
122.514089,97,1735.590109
75.297623,84,1736.708041
140.07425,109,1755.189057
65.149091,78,1756.210774
65.907439,81,1774.487286
180.76207.254669,137,1793.756.989649.908664,63,1794.137.589964,102,1811.70849914140.59296.730519,279,1833.410749
65.160894,74,1851.7713193.192.905764,143,1871.177012
65.408599,74,1895.1962141.59.1543,69,1895.730312.159445,219,1897.485955
479.46225,256,1918.490923
75.122035,82,1937.572729
144.345055,103,1956.710742
157.508465,119,1958.183358
372.76144,248,1988.057025
258.451905,153,2007.706066
388.474777,204,2033.196079
75.391075,81,2057.883614
230.387468,197,2081.502678
223.934081,161,2100.492247
55.19562,68,2125.976992
120.98845,146,2148.488556
57.192484,68,2171.002982
76.289871,82,2172.092902
186.748885,135,2175.132052
59.717698,67,2196.641695
66.853283,78,2197.570723
57.823172,68,2217.853923
53.97596,64,2239.108033
175.161901,123,2240.659211
57.372042,73,2261.167656
75.788854,84,2281.183169
74.340293,81,2282.059283
258.736967,153,2301.684839
304.198722,202,2320.429651
167.110832,131,2338.346111
192.764953,128,2358.751442
66.349535,79,2378.240153
249.325141,160,2397.23122814398.563746,211,2415.451302
181.852901,128,2433.96911232162.18813,136,2454.943981
14.083861,94,2454.204346
852
274.171683,260,2435.411143
64.665354,75,2453.732254
