#{"t_start": 1742351257.8280022, "env_id": "None"}
r,l,t578.284422,2967,37.20151
78.782498,1109,48.593348
17.670283,252,51.266184117.938415,1787,53.730227.999396,50,54.95163119.926235,43,65.596849
23.94598,47,77.896879
177.287736,116,91.319235672.371678,75,104.421494116.469504,40,117.4299624555.754078,71,130.92524337.136901,56,144.005902329.564461,51,157.21690933534.059759,54,170.56161222121.216315,45,184.42126.653009,49,198.422716
113139.528832,100,212.562896.157.702286,108,225.636173.741005,132,238.34887965181.915048,133,250.5636499.552181.166889,148,261.65.89377201.63363,132,271184.08893,132,282.338992
150.98184.71311,134,292.8100.512189.839498,133,303.17167.55214.724596,212,314.66176.03175.434864,136,32163.65713,146,336.429277
65.946114105.638219,94,3108.128121,108.128977159.1107152.01181,112,369.6154.65.65.40465108.391938,915141.806028,154,391.54444
6111.59356,10193.961375,1188.328484,134,414.148033
180.371044,135,425.106341197.535055,137203.977562,66119.211462,106,447.3365.042112.622826,10187.67110.407164,100,470.613873
111.71203.26921,13204.0487466.489854,79,493.107939
65.965.968645,78,5171.89765.9188.861487,153,5196.191129,184.816137,136,527.408138
236.626448,330,540.75334
113.002434,101,551.678096
166.718048,150,564.092111
65.78196,78,575.727624
111.086214,100,587.471023
302.143877,249,600.862162
175.311724,149,612.754922
65.672174,78,624.568243
153.407566,125,636.297937
203.354752,134,649.148237
133.535632,114,661.829983
112.483463,104,674.370479
136.051091,115,686.334821
65.788503,78,686.853607
65.59824,78,699.314287
158.735599,151,711.692096
65.717687,78,723.181652
175.770403,157,736.300022
65.776449,78,748.637607
105.863553,98,761.799332
202.318523,134,773.822636
65.866309,78,786.147313
179.57398,135,799.316908
297.809986,252,812.413021
202.822539,135,824.47911
127.46616,111,835.901667
65.962775,79,847.594459
125.085909,114,860.254176
181.61425,135,872.621115
187.825288,138,885.029414
65.717321,79,885.546998
177.481112,146,897.682097
196.955558,136,909.643624
128.867814,111,921.543854
196.330939,138,934.263095
105.093621,97,946.870203
203.046346,135,959.133103
65.93333,78,970.823173
119.720929,105,983.203916
107.226893,97,995.143687
66.179669,78,1006.969483
201.785212,134,1019.06618
66.055012,78,1030.693963
190.17044,135,1043.927486
108.499464,99,1056.477374
66.58563,79,1068.527511
66.046641,78,1080.20663
65.951798,78,1092.445033
186.081778,136,1105.343836
