#{"t_start": 1742411891.3382885, "env_id": "None"}
r,l,t30.511692,109,19.52604840.434581,81,32.446007358.096156,93,40.2271514270.888798,82,54.223416.23.34101,48,67.439273.43116.262648,40,80.0959.4565.494182,75,92.72273.137.893315,148,105.698126.9119.388307,184,118.64.76826147.235389,105,13128.121199,99,142.134401
53.7264129.695243,100,15353.72117.127.431652,99,166.979180.855.363716,64,1766.3787149175.616686,133,191.562265
176.943309,133197.091553,14123.095603,98,128.495309149.859229,107,227.4786211565.760295,76,23155.73412854.452316,64,250.196.4512111.65591,93,262.49127.3678.214698,79,274.5499333.382109,204,275.220089
124.336199,101,287.92504
179.305922,146,301.187081
69.637678,74,312.663127
110.76373,94,325.444436
335.262602,203,338.541898
126.885214,100,349.805631
127.766093,101,361.14013
100.501409,96,372.374662
103.303561,95,384.999341
103.773924,95,385.607423
117.78699,103,396.722734
54.88766,64,408.537253
153.952966,112,419.6246
65.219773,72,420.058871
54.571732,64,432.819529
187.376053,136,445.334023
196.720463,136,456.698735
148.135195,107,469.34525
66.109698,77,481.587567
197.133437,139,493.612571
334.191347,207,505.963669
55.021341,64,518.62762
94.604556,87,530.601199
184.771842,144,544.497104
165.888899,170,557.325951
106.990858,99,569.392627
53.950688,64,581.889639
110.686405,95,594.921736
205.648348,140,606.981554
147.462199,115,618.109588
54.89848,64,618.509372
140.07245,118,631.188021
182.652423,137,645.189303
181.913698,168,658.094971
65.292523,76,658.547774
65.705826,76,670.095998
57.191172,69,670.507677
363.485229,236,683.559597
104.672322,110,695.527386
298.257516,201,708.538891
187.985519,138,720.49934
65.367156,76,732.731569
65.481628,76,744.247424
335.204473,212,757.073375
306.752434,233,770.197572
54.952385,64,783.076595
65.39103,78,783.513022
191.504708,143,796.45916
129.945638,111,809.662626
189.223877,144,822.547607
129.541755,104,834.948314
103.613438,94,835.460519
100.549901,93,847.780736
331.069728,197,860.555454
58.626652,68,872.514366
332.252661,194,887.014741
74.479389,78,899.932341
219.786496,163,914.623417
121.968986,106,927.670243
128.275381,101,941.264328
114.205783,95,955.163177
98.083878,105,967.728165
84.775959,89,981.138501
54.931224,64,993.882737
65.475462,76,1007.385252
184.368975,135,1021.735835
330.523212,199,1035.471052
65.355137,76,1048.422907
149.912603,125,1061.844262
65.938706,77,1074.062137
127.130246,100,1074.731814
128.27055,111,1086.74363
54.585068,64,1100.531254
188.725254,132,1114.955144
331.993357,200,1127.986574
152.25453,136,1141.237791
133.047117,107,1154.240367
108.39337,94,1166.419996
65.789614,76,1180.43818
55.130628,64,1194.108764
190.143622,132,1194.953804
103.367773,93,1209.54141
55.4081,64,1223.079346
55.408107,64,1223.538143
196.965745,132,1237.854871
367.687191,220,1252.416361
112.51199,97,1253.210977
153.530255,132,1266.767479
66.173318,76,1280.924733
1237.932531
