#{"t_start": 1742172223.7702885, "env_id": "None"}
r,l,t132.97993,2458,35.94753256.368347,2134,52.163948
20.549824,631,63.56581626.630248,719,74.946616
57.335783,1075,89.057839
-03.46483,134,90.3570142.019532,61,97.5894834.416469,54,117.039195
5.049485,27,138.1727562126.530312,47,155.0281026373.178993,74,170.730273.172.771036,81,186.114091150.348548,181,187.52699580.576805,90,204.12876214201.495747,161,219.2604520.415903,299,220.986762
183.042953,159,234.370777
64.809096,71,247.7013
68.125135,74,259.274389
85.257529,152,274.137634
278.086506,187,287.862343
52.801545,66,299.686637
96.371748,88,300.779406
138.12275.449867,180,314.988.039242,97,328.552861
124.809971,97,341.842982
112.918946,103,354.550152
119.804498,103,368.043576
54318.364.251811,240,369.194.919866,350,385.312667
136.937889,101,398.973183
56.088182,65,412.684352
65.748496,79,425.014367
167.542915,119,438.598189
195.02603,146,439.434754
153.884383,124,450.483962
221.406172,247,466.00681
57.663374,72,479.06612
44.05332,332,493.48486
59.104187,72,506.430547
48.726853,63,506.840011
133.695993,125,520.075257
89.07348,102,531.30165
47.653814,62,542.626857
336.758001,266,556.811463
53.133354,63,567.644769
57.53813,67,568.334627
94.862033,97,580.722581
167.566829,124,581.572401
128.132441,103,582.261821
284.957583,176,594.989989
159.31712,120,606.401446
201.15695,229,618.80262
67.869523,75,630.258879
107.101214,92,642.192683
164.930026,136,642.972129
65.572498,77,654.072773
66.403518,81,664.923689
68.93807,77,676.734144
143.063584,108,677.678631
98.080072,90,678.250048
280.00912,205,691.03221
56.864505,67,691.543067
277.200662,175,704.813766
195.768988,321,717.73057
289.641424,208,729.539575
102.00639,92,740.573758
65.463371,80,751.408427
180.672106,128,762.859987
55.793746,67,774.919881
96.959944,88,786.666609
65.827929,76,787.048925
279.697932,280,800.472842
147.949989,119,811.499429
56.57437,67,811.940903
243.974972,190,824.170351
65.516531,77,835.468455
231.194222,349,850.375641
131.872695,101,861.631514
292.813787,203,873.133712
271.611386,223,884.79652
94.057378,88,895.557099
185.642552,149,907.389881
243.232626,234,919.331799
326.223799,242,932.0873
129.063089,129,943.173454
134.50059,101,943.92153
458.095088,320,956.878051
275.586746,183,968.684326
161.143859,115,980.199314
282.954539,246,992.965143
333.218039,199,1004.456974
105.346864,94,1015.890589
65.606869,74,1016.199488
127.986824,101,1026.915245
145.95792,104,1039.632131
104.827008,95,1051.275967
51.792413,63,1051.762099
65.46485,74,1062.440378
65.504174,74,1075.281048
66.613358,78,1075.624485
125.284399,144,1087.828098
66.331639,81,1098.982256
107.853263,96,1109.9101
55.221994,65,1110.320183
330.227612,194,1122.529019
55.774727,67,1133.526598
276.232085,169,1147.225543
149.636483,113,1161.013444
352.434474,323,1174.867574
148.316119,106,1186.551889
55.770039,66,1187.053744
56.345776,68,1198.746499
356.08695,295,1212.305317
127.932073,104,1224.933126
63.417928,72,1225.391444
128.370067,101,1236.969782
199.762935,171,1249.283133
145.130347,116,1261.698455
293.878389,194,1275.223881
56.855812,68,1286.623878
55.214519,67,1299.322348
