#{"t_start": 1742487166.8296633, "env_id": "None"}
r,l,t167.930299,346,21.7915325.322.528363,400,38.84131.6444.881145,92,53.24649.939669,84,60.310186
12.736.035699,65,75.617067.3170.812527,258,94.476465
176.600254,127,115.994024
8.081471,29,136.205889
67.68506,76,158.93521
43.901078,55,179.639966
72.833429,74,207.830033
54.648445,64,237.199543
210.412842,130,238.700274
75.525012,75,240.02153.13025,551,243.008371
138.982639,433,276.223924
64.542555,73,307.100507
34.807588,52,307.543659
142.513778,103,308.33674
66.32922,74,308.824674
219.340608,134,341.26926
251.371866,150,367.783904
116.220236,93,390.368467
74.989435,76,391.190952
168.193687,172,411.567827
70.467526,70,412.027997
82.526186,83,435.948495
133.717432,131,458.621778
260.11131,174,460.382817
71.364425,72,480.772755
69.114603,70,481.163158
125.398977,114,482.273925
71.583976,79,499.552745
68.156777,74,519.273883
140.515896,115,519.990525
170.123615,120,540.615805
93.230883,92,541.123157
69.782646,71,559.082298
328.148916,183,560.276781
141.60260.547034,511,584.4385.852330.971891,257,606.155.390905,329,630.802484
74.568013,96,653.461441
172.139367,122,654.42769
167.54346,371,675.235834
68.012185,74,675.837725
338.912241,192,694.545311
389.974252,291,714.694252
84.609411,87,736.725948
72.13087,80,737.212873
144.55834,111,755.600318
243.161364,156,756.584418
302.694296,180,778.330199
55.531018,65,799.228833
63.615991,69,799.710599
254.919395,263,821.629043
209.035966,264,839.314834
66.273311,71,839.843056
212.808573,132,861.130663
78.449907,82,878.170092
327.748712,186,898.703844
326.091024,187,900.310061
301.948104,180,923.803751
302.757846,180,945.953244
324.269037,233,965.401689
167.887999,121,989.374065
168.364293,121,989.981576
173.374378,122,1009.047601
178.286323,126,1009.72492
73.707507,78,1026.719302
267.624477,310,1029.172221
195.329903,193,1053.02284
170.589497,122,1071.198252
68.807902,75,1071.620702
59.723697,69,1072.031209
317.696666,243,1095.498761
245.706832,155,1113.868319
295.138195,183,1133.673444
73.825285,80,1134.078379
84.510934,100,1155.15567
322.711342,187,1179.868753
335.071052,190,1181.266116
211.68375,175,1198.935718
71.564117,80,1219.862377
326.703828,189,1244.847621
292.573918,326,1265.12091
265.210684,267,1287.692264
130.124563,352,1310.689801
55.313222,65,1311.194112
144.462907,111,1330.301881
140.574234,292,1352.429281
215.740412,133,1375.746504
78.769661,86,1397.482508
173.623449,140,1415.841441
169.74772,122,1434.654083
73.60371,86,1435.198987
69.361329,75,1459.107201
60.881037,69,1459.500454
68.295797,75,1482.03416
188.853042,172,1483.354253
70.48583,79,1504.792663
286.52343,175,1505.93573
73.802451,94,1506.466649
60.234956,69,1531.117329
195.780997,146,1555.068215
77.811892,82,1555.527272
68.27942,75,1572.89676
261.382393,154,1592.806832
63.369541,68,1593.336756
313.323913,179,1618.778876
76.377297,87,1619.417273
210.041336,141,1640.36282
326.318763,189,1641.72036
75.050941,87,1665.049879
60.463475,66,1684.079703
70.98852,81,1709.105655
72.910711,83,1729.476866
294.752798,224,1751.679702
143.506803,116,1770.188417
68.086156,74,1790.790621
77.645534,86,1791.404683
296.209856,227,1814.6074
328.725341,223,1834.034736
366.66611,394,1856.688882
310.269329,230,1875.992142
71.090755,80,1894.778398
248.601153,163,1895.803956
74.97654,87,1920.036721
76.340911,87,1920.6299.778453.196218,397,1940.968909
213.989174,263,1963.236046
70.383278,79,1987.656346
292.922832,183,2015.281921
306.629613,311,2034.353277
123.843331,101,2058.409853
151.976617,119,2077.842741
245.928399,155,2078.728166
68.817041,75,2105.418223
217.214834,167,2129.568747
170.407416,124,2150.042539
65.549837,70,2172.225384
133.514477,169,2173.231838
67.897035,74,2193.567393
174.195895,121,2194.239569
340.984811,190,2195.399817
66.513258,71,2215.282422
443.617198,314,2235.540198
76.803184,87,2236.214369
99.140619,92,2258.61349
239.77109,539,2285.375556
226.675768,195,2311.573359
78.013158,84,2312.173438
287.670863,188,2334.344516
62.32939,67,2334.781114
348.216713,272,2350.938181
298.969836,291,2374.231479
150.337529,121,2393.15309
69.310636,76,2414.149555
77.316462,86,2414.813061
72.321539,81,2415.477674
178.713641,124,2416.435668
173.405506,118,2417.144092
240.040884,158,2438.196516
61.533484,73,2438.597294
84.506062,107,2457.087178
205.523552,130,2476.93209
303.46453,209,2496.64225
172.397155,122,2519.709459
187.228434,125,2520.586872
67.934007,74,2521.257162
132.92777,164,2546.312695
170.71874,169,2569.912912
85.614819,105,2594.203978
163.229926,161,245.993111,458,2596.738077
321.123041,192,2616.45826
298.639806,191,2640.34597
386.10227,423,2665.269836
167.705829,118,2697.293178
84.923024,104,2726.685309
215.401903,168,2727.824604
324.191213,246,2752.289531
172.046396,120,2753.145295.3363.158569,291,2777.511496
169.695913,125,2797.821172
116.479104,101,2798.425232
286.267697,175,2827.186198
174.473986,131,2847.833953
359.5296,288,2870.23569
88.719634,82,2887.432414
283.805288,222,2908.385734
320.150349,301,2932.305645
